Date,Banco Bradesco,Itau Unibanco,Banco Santander,BOVA
2020-01-10,8.369999885559082,6.96619987487793,4.090000152587891,111.27999877929688
2020-01-13,8.350000381469727,6.982687950134277,4.099999904632568,113.08000183105469
2020-01-14,8.380000114440918,6.9744439125061035,3.9800000190734863,113.31999969482422
2020-01-15,8.119999885559082,6.826051235198975,3.940000057220459,112.18000030517578
2020-01-16,8.239999771118164,6.826051235198975,4.03000020980835,112.3499984741211
2020-01-17,8.4399995803833,6.892003059387207,4.079999923706055,114.0999984741211
2020-01-21,7.920000076293945,6.562242031097412,3.9700000286102295,112.6500015258789
2020-01-22,8.020000457763672,6.603462219238281,3.9600000381469727,114.0999984741211
2020-01-23,8.279999732971191,6.768342971801758,3.9600000381469727,115.20999908447266
2020-01-24,8.15999984741211,6.702391147613525,3.880000114440918,114.0
2020-01-27,7.920000076293945,6.537509918212891,3.809999942779541,110.29000091552734
2020-01-28,7.96999979019165,6.562242031097412,3.880000114440918,112.30000305175781
2020-01-29,7.78000020980835,6.422093868255615,4.050000190734863,110.87999725341797
2020-01-30,7.809999942779541,6.438581943511963,4.079999923706055,111.19000244140625
2020-01-31,7.630000114440918,6.273702144622803,3.9200000762939453,108.9000015258789
2020-02-03,7.75,6.347898006439209,3.9100000858306885,110.41999816894531
2020-02-04,7.760000228881836,6.389118194580078,4.010000228881836,111.20999908447266
2020-02-05,7.869999885559082,6.446825981140137,4.139999866485596,111.7699966430664
2020-02-06,7.78000020980835,6.405605792999268,4.179999828338623,110.94999694824219
2020-02-07,7.800000190734863,6.397362232208252,4.170000076293945,109.3499984741211
2020-02-10,7.840000152587891,6.504533767700195,4.150000095367432,108.79000091552734
2020-02-11,7.880000114440918,6.644682884216309,4.170000076293945,111.30000305175781
2020-02-12,7.769999980926514,6.553997993469238,4.25,112.44999694824219
2020-02-13,7.610000133514404,6.504533767700195,4.230000019073486,110.9000015258789
2020-02-14,7.550000190734863,6.471558094024658,4.179999828338623,110.08000183105469
2020-02-18,7.320000171661377,6.331409931182861,4.159999847412109,111.13999938964844
2020-02-19,7.440000057220459,6.389118194580078,4.170000076293945,112.08000183105469
2020-02-20,7.309999942779541,6.356142044067383,4.139999866485596,110.19999694824219
2020-02-21,7.239999771118164,6.281946182250977,4.039999961853027,109.44999694824219
2020-02-26,6.789999961853027,5.762571811676025,3.759999990463257,101.9000015258789
2020-02-27,6.71999979019165,5.729596138000488,3.6500000953674316,99.19999694824219
2020-02-28,6.78000020980835,5.828524112701416,3.6600000858306885,100.5999984741211
2020-03-02,6.889999866485596,5.877987861633301,3.6600000858306885,102.98999786376953
2020-03-03,6.650000095367432,5.729596138000488,3.5299999713897705,101.75
2020-03-04,6.670000076293945,5.737840175628662,3.690000057220459,103.0999984741211
2020-03-05,6.389999866485596,5.490519046783447,3.4000000953674316,98.79000091552734
2020-03-06,6.119999885559082,5.276175022125244,3.4000000953674316,94.4000015258789
2020-03-09,5.489999771118164,4.674361228942871,2.9700000286102295,82.69999694824219
2020-03-10,5.789999961853027,5.070074081420898,3.119999885559082,88.62999725341797
2020-03-11,5.260000228881836,4.558945178985596,2.9700000286102295,82.05999755859375
2020-03-12,4.449999809265137,3.932399034500122,2.5199999809265137,70.0999984741211
2020-03-13,5.199999809265137,4.5259690284729,2.7100000381469727,79.48999786376953
2020-03-16,4.429999828338623,3.8994228839874268,2.200000047683716,68.4000015258789
2020-03-17,4.75,4.0395708084106445,2.4200000762939453,71.0
2020-03-18,3.950000047683716,3.652101993560791,2.1600000858306885,65.01000213623047
2020-03-19,4.099999904632568,3.701565980911255,2.180000066757202,65.0
2020-03-20,3.7699999809265137,3.610882043838501,2.190000057220459,64.7699966430664
2020-03-23,3.4000000953674316,3.3140969276428223,2.259999990463257,61.13999938964844
2020-03-24,4.03000020980835,3.6768341064453125,2.4800000190734863,67.4000015258789
2020-03-25,4.369999885559082,3.891179084777832,2.619999885559082,71.7300033569336
2020-03-26,4.460000038146973,4.0395708084106445,2.6500000953674316,74.56999969482422
2020-03-27,4.070000171661377,3.767518997192383,2.4600000381469727,70.22000122070312
2020-03-30,4.130000114440918,3.8664469718933105,2.4600000381469727,71.97000122070312
2020-03-31,4.059999942779541,3.701565980911255,2.3499999046325684,69.3499984741211
2020-04-01,3.7799999713897705,3.363560914993286,2.25,68.18000030517578
2020-04-02,3.7899999618530273,3.380048990249634,2.2899999618530273,69.62999725341797
2020-04-03,3.549999952316284,3.2151689529418945,2.2300000190734863,66.9000015258789
2020-04-06,3.9600000381469727,3.437757968902588,2.390000104904175,71.56999969482422
2020-04-07,4.119999885559082,3.610882043838501,2.390000104904175,73.51000213623047
2020-04-08,4.380000114440918,3.8582029342651367,2.4200000762939453,75.7300033569336
2020-04-09,4.369999885559082,3.8252270221710205,2.3299999237060547,74.87000274658203
2020-04-13,4.380000114440918,3.808738946914673,2.3399999141693115,75.95999908447266
2020-04-14,4.050000190734863,3.8664469718933105,2.309999942779541,76.8499984741211
2020-04-15,3.9000000953674316,3.7098100185394287,2.1700000762939453,76.05000305175781
2020-04-16,3.7699999809265137,3.5531740188598633,2.109999895095825,74.93000030517578
2020-04-17,3.8499999046325684,3.643857955932617,2.140000104904175,76.0
2020-04-20,3.6700000762939453,3.5037100315093994,2.069999933242798,75.66000366210938
2020-04-22,3.5999999046325684,3.396538019180298,2.049999952316284,77.69999694824219
2020-04-23,3.4800000190734863,3.2976090908050537,2.0799999237060547,76.6500015258789
2020-04-24,3.119999885559082,3.0173120498657227,2.049999952316284,72.41000366210938
2020-04-27,3.240000009536743,3.1327290534973145,2.109999895095825,75.29000091552734
2020-04-28,3.5999999046325684,3.5037100315093994,2.180000066757202,78.30000305175781
2020-04-29,3.8399999141693115,3.6850779056549072,2.3299999237060547,80.18000030517578
2020-04-30,3.5199999809265137,3.470733880996704,2.1700000762939453,77.20999908447266
2020-05-04,3.309999942779541,3.322340965270996,2.119999885559082,76.0999984741211
2020-05-05,3.2699999809265137,3.363560914993286,2.0899999141693115,76.54000091552734
2020-05-06,3.1500000953674316,3.2234129905700684,2.049999952316284,76.19999694824219
2020-05-07,2.9700000286102295,3.0832650661468506,2.069999933242798,75.4000015258789
2020-05-08,3.180000066757202,3.281121015548706,2.130000114440918,77.43000030517578
2020-05-11,3.049999952316284,3.198681116104126,2.059999942779541,76.13999938964844
2020-05-12,2.9200000762939453,3.058532953262329,2.0199999809265137,75.0
2020-05-13,2.869999885559082,3.0420451164245605,1.9700000286102295,75.1500015258789
2020-05-14,3.0399999618530273,3.198681116104126,1.9900000095367432,76.25
2020-05-15,2.940000057220459,3.0915091037750244,1.9700000286102295,74.55999755859375
2020-05-18,3.109999895095825,3.281121015548706,2.119999885559082,78.02999877929688
2020-05-19,3.0,3.107996940612793,1.9500000476837158,77.6500015258789
2020-05-20,3.0899999141693115,3.1409730911254883,2.0199999809265137,78.44999694824219
2020-05-21,3.309999942779541,3.3553171157836914,2.0199999809265137,79.97000122070312
2020-05-22,3.3499999046325684,3.363560914993286,2.0799999237060547,79.94000244140625
2020-05-26,3.5799999237060547,3.478977918624878,2.2300000190734863,82.44999694824219
2020-05-27,3.690000057220459,3.701565980911255,2.380000114440918,84.68000030517578
2020-05-28,3.559999942779541,3.569662094116211,2.3499999046325684,83.6500015258789
2020-05-29,3.4600000381469727,3.5037100315093994,2.2699999809265137,84.1500015258789
2020-06-01,3.640000104904175,3.619126081466675,2.3299999237060547,85.33000183105469
2020-06-02,3.9700000286102295,3.981863021850586,2.4100000858306885,87.77999877929688
2020-06-03,4.230000019073486,4.1962080001831055,2.5399999618530273,89.37000274658203
2020-06-04,4.260000228881836,4.3281121253967285,2.609999895095825,90.30999755859375
2020-06-05,4.5,4.558945178985596,2.809999942779541,91.05000305175781
2020-06-08,4.800000190734863,4.82275390625,2.9000000953674316,93.94999694824219
2020-06-09,4.659999847412109,4.666117191314697,2.8399999141693115,92.94999694824219
2020-06-10,4.420000076293945,4.418796062469482,2.7200000286102295,91.16999816894531
2020-06-12,4.269999980926514,4.245672225952148,2.509999990463257,89.25
2020-06-15,4.119999885559082,4.122012138366699,2.440000057220459,89.06999969482422
2020-06-16,4.230000019073486,4.138500213623047,2.509999990463257,90.0
2020-06-17,4.230000019073486,4.171475887298584,2.4700000286102295,91.94999694824219
2020-06-18,4.139999866485596,4.1962080001831055,2.4100000858306885,92.62999725341797
2020-06-19,4.099999904632568,4.344600200653076,2.369999885559082,92.63999938964844
2020-06-22,4.070000171661377,4.245672225952148,2.380000114440918,91.75
2020-06-23,4.179999828338623,4.311624050140381,2.490000009536743,92.26000213623047
2020-06-24,3.880000114440918,3.9901070594787598,2.390000104904175,90.7699966430664
2020-06-25,3.9800000190734863,4.031326770782471,2.4800000190734863,92.38999938964844
2020-06-26,3.7699999809265137,3.8664469718933105,2.359999895095825,90.22000122070312
2020-06-29,3.9000000953674316,4.006595134735107,2.450000047683716,92.30000305175781
2020-06-30,3.809999942779541,3.8664469718933105,2.4100000858306885,91.62000274658203
2020-07-01,3.940000057220459,4.0395708084106445,2.390000104904175,92.68000030517578
2020-07-02,3.9200000762939453,4.064302921295166,2.5,92.5
